Country Name,Country Code,is_oecd,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cote d'Ivoire,CIV,FALSE,Sub-Saharan Africa,Lower middle income,36.8724146341,37.5630731707,38.2338292683,38.8801707317,39.505097561,40.1244146341,40.7619268293,41.4369512195,42.161,42.932097561,43.7434390244,44.5798292683,45.4160243902,46.2312195122,47.0094634146,47.7422195122,48.4248780488,49.0616585366,49.655902439,50.2040487805,50.7090731707,51.1744878049,51.602902439,51.9883902439,52.3224878049,52.5941219512,52.7916829268,52.9041707317,52.918195122,52.8274390244,52.6069268293,52.2327317073,51.7116097561,51.0675121951,50.336097561,49.5606585366,48.7902439024,48.0750487805,47.4635121951,46.9925609756,46.6993902439,46.6076097561,46.6955853659,46.9329756098,47.2965365854,47.7518536585,48.2587560976,48.7788292683,49.2797804878,49.7404878049,50.1514634146,50.5172195122,50.8633414634,51.2084634146,51.5595853659,,
Equatorial Guinea,GNQ,FALSE,Sub-Saharan Africa,Upper middle income,36.7330487805,37.0324878049,37.3324146341,37.6318292683,37.9317317073,38.2316341463,38.5315609756,38.8320487805,39.1330487805,39.4355853659,39.7311463415,40.0137073171,40.2827317073,40.5457317073,40.8136829268,41.1170731707,41.4878780488,41.9421219512,42.4838292683,43.0995121951,43.7592195122,44.42,45.0393658537,45.5893414634,46.058902439,46.4540243902,46.7946585366,47.1167317073,47.4492195122,47.8041463415,48.1895365854,48.6059512195,49.0414390244,49.4835609756,49.9253658537,50.3548780488,50.7616341463,51.1395853659,51.488195122,51.808902439,52.1086341463,52.396804878,52.6863414634,52.9896829268,53.3157804878,53.6745853659,54.0765853659,54.5163170732,54.9863170732,55.477195122,55.971,56.4468292683,56.8902682927,57.2908292683,57.6470487805,,
Central African Republic,CAF,FALSE,Sub-Saharan Africa,Low income,36.4826341463,36.8957073171,37.3187804878,37.7603414634,38.2253658537,38.7258536585,39.2727560976,39.8685609756,40.5127560976,41.2023658537,41.9354146341,42.7084634146,43.5080243902,44.3146341463,45.1117804878,45.8814146341,46.6079756098,47.2814146341,47.8912195122,48.4244146341,48.8725853659,49.231804878,49.5076585366,49.7057560976,49.8256341463,49.8682926829,49.8327317073,49.7243902439,49.5482439024,49.3122926829,49.0175609756,48.6640731707,48.2573658537,47.8099268293,47.3362195122,46.8462439024,46.3454878049,45.8463658537,45.3702926829,44.9431463415,44.5972926829,44.3620731707,44.2534146341,44.277804878,44.4396829268,44.738097561,45.1631219512,45.6873902439,46.284,46.9349756098,47.6253170732,48.3504390244,49.1052926829,49.8798780488,50.6577804878,,
Niger,NER,FALSE,Sub-Saharan Africa,Low income,35.5150487805,35.5942682927,35.6654634146,35.7296341463,35.787804878,35.8434878049,35.8996585366,35.9643414634,36.044,36.1431707317,36.2663170732,36.4129268293,36.583,36.7800487805,37.0076097561,37.2772439024,37.6010243902,37.9834878049,38.4181463415,38.8979512195,39.4038292683,39.913195122,40.4064146341,40.8719512195,41.3082682927,41.7193902439,42.1183414634,42.526195122,42.9620731707,43.4345365854,43.951195122,44.5166097561,45.1238292683,45.7653170732,46.4360487805,47.129,47.8395853659,48.5592195122,49.2802926829,49.9972195122,50.6979512195,51.3720243902,52.0213902439,52.6545609756,53.2824390244,53.9368536585,54.6545609756,55.4550243902,56.3372926829,57.2850243902,58.259,59.2045609756,60.0725365854,60.8281463415,61.4584878049,,
Nepal,NPL,FALSE,South Asia,Low income,35.1708292683,35.5333414634,35.9522926829,36.4251707317,36.9464634146,37.5056829268,38.0923658537,38.695,39.3036341463,39.9087804878,40.5044390244,41.0881463415,41.6628780488,42.2361219512,42.8088780488,43.387097561,43.9752926829,44.5783902439,45.2009268293,45.8453902439,46.511804878,47.1982195122,47.9021707317,48.6206829268,49.3542195122,50.1062682927,50.8802926829,51.6782195122,52.5000243902,53.3396829268,54.1947317073,55.0586341463,55.9244878049,56.7852926829,57.633097561,58.4644146341,59.2772926829,60.0716829268,60.8476097561,61.600097561,62.3266341463,63.022195122,63.686804878,64.3204390244,64.9225853659,65.4942926829,66.0360731707,66.5519268293,67.0453658537,67.5183902439,67.9714878049,68.4066341463,68.8233170732,69.222,69.6046829268,,
Mozambique,MOZ,FALSE,Sub-Saharan Africa,Low income,35.0037073171,35.4667560976,35.9122682927,36.3387804878,36.7487560976,37.1492195122,37.5476829268,37.9536585366,38.3706585366,38.798195122,39.2422926829,39.7059512195,40.1811707317,40.6509756098,41.0973414634,41.486804878,41.7798780488,41.9605609756,42.0288292683,41.9966585366,41.8955121951,41.7678780488,41.6616829268,41.6154146341,41.6505609756,41.772097561,41.9675365854,42.2098780488,42.4816341463,42.7818292683,43.125902439,43.5373170732,44.0285609756,44.5976829268,45.2312195122,45.8987560976,46.5634146341,47.1902926829,47.7569268293,48.2548536585,48.6866097561,49.0702195122,49.4360731707,49.8115853659,50.2096341463,50.6416097561,51.1152682927,51.622097561,52.1505609756,52.6912682927,53.226902439,53.7382926829,54.2121219512,54.6415121951,55.0259512195,,
Guinea,GIN,FALSE,Sub-Saharan Africa,Low income,34.8863902439,35.0811219512,35.2603902439,35.4251707317,35.5809268293,35.7316097561,35.8816097561,36.0384390244,36.2115853659,36.4100731707,36.6434878049,36.9204390244,37.242,37.6092439024,38.0246829268,38.4832682927,38.9769512195,39.4996341463,40.0502682927,40.630804878,41.2587804878,41.9557073171,42.7311707317,43.583195122,44.4963658537,45.4547317073,46.4353414634,47.405195122,48.3293170732,49.178195122,49.9188536585,50.5273414634,51.004097561,51.3555365854,51.5875853659,51.6996829268,51.697804878,51.6093414634,51.4751707317,51.3356341463,51.242902439,51.246195122,51.3724146341,51.6351463415,52.0410731707,52.5866097561,53.2547560976,53.9994878049,54.7775853659,55.5561463415,56.3050487805,57.0005365854,57.6376341463,58.2164878049,58.7334390244,,
Liberia,LBR,FALSE,Sub-Saharan Africa,Low income,34.7831707317,35.0462682927,35.3541219512,35.7152195122,36.13,36.5933658537,37.096195122,37.6238780488,38.1682926829,38.724902439,39.3021463415,39.9135365854,40.5661463415,41.260097561,41.9843902439,42.7256585366,43.4679268293,44.1902682927,44.8686585366,45.4866097561,46.0220731707,46.4589268293,46.8000731707,47.0530243902,47.2267804878,47.3198292683,47.3311707317,47.282902439,47.2117560976,47.1594390244,47.2024390244,47.4227317073,47.8514878049,48.4836585366,49.2869512195,50.1628292683,50.9795121951,51.6333170732,52.0707560976,52.3011707317,52.4091219512,52.5334634146,52.810804878,53.3286585366,54.0962439024,55.0661707317,56.1418780488,57.191195122,58.1124634146,58.8656585366,59.4412926829,59.8643414634,60.2043658537,60.5203902439,60.8344146341,,
Burkina Faso,BFA,FALSE,Sub-Saharan Africa,Low income,34.477902439,34.9386341463,35.4058780488,35.8796585366,36.3589512195,36.8377560976,37.3090487805,37.7683170732,38.2165365854,38.6577317073,39.0968780488,39.5385121951,39.9951707317,40.4803414634,41.0065853659,41.6063902439,42.3132926829,43.1302439024,44.0397804878,45.0133902439,45.9975609756,46.9283170732,47.7496341463,48.422,48.9243658537,49.2512195122,49.4175365854,49.4722682927,49.462902439,49.4198780488,49.3656097561,49.3164634146,49.2779512195,49.2596585366,49.2777073171,49.3383658537,49.4435121951,49.5883414634,49.7769268293,50.0207073171,50.3459268293,50.7832195122,51.340195122,52.0080731707,52.7677804878,53.5813170732,54.403902439,55.188804878,55.9022926829,56.5249756098,57.0513902439,57.4920487805,57.8793170732,58.2406341463,58.5884634146,,
"Yemen, Rep.",YEM,FALSE,Middle East & North Africa,Lower middle income,34.363804878,34.4732439024,34.7395609756,35.1867804878,35.8128780488,36.5933902439,37.4823170732,38.420195122,39.3565853659,40.2684878049,41.1464146341,41.9988536585,42.8548292683,43.733804878,44.6392926829,45.5763170732,46.5453658537,47.5404634146,48.5486097561,49.5582926829,50.5595365854,51.5413414634,52.4927073171,53.4021219512,54.2555853659,55.0385853659,55.7386341463,56.3567317073,56.8963414634,57.363,57.764195122,58.110902439,58.4186341463,58.7028780488,58.9726341463,59.2364146341,59.496195122,59.7479756098,59.9912682927,60.2275609756,60.4563658537,60.6766829268,60.888,61.0918292683,61.2926585366,61.4979268293,61.7171707317,61.954804878,62.2113658537,62.4853414634,62.7687317073,63.0535365854,63.3272926829,63.5835121951,63.818195122,,
Timor-Leste,TLS,FALSE,East Asia & Pacific,Lower middle income,33.7371219512,34.2375609756,34.7390487805,35.2415365854,35.7434878049,36.282902439,36.9047804878,37.6066097561,38.3458780488,39.0515121951,39.5388780488,39.5852439024,39.098097561,38.0925121951,36.6781463415,35.1134146341,33.7373414634,32.8502682927,32.6517317073,33.1981219512,34.4359512195,36.1985121951,38.1862195122,40.1431707317,41.9438536585,43.4949756098,44.7665121951,45.8391219512,46.7923414634,47.6564634146,48.4847317073,49.3442682927,50.2802682927,51.3184146341,52.4634146341,53.6883170732,54.9431219512,56.1655121951,57.3108780488,58.3657560976,59.3469756098,60.2905853659,61.2376341463,62.207902439,63.1929756098,64.156097561,65.0478536585,65.824195122,66.4578292683,66.9466829268,67.3083902439,67.5767317073,67.8001463415,68.020902439,68.2591463415,,
Angola,AGO,FALSE,Sub-Saharan Africa,Upper middle income,32.9848292683,33.3862195122,33.7875853659,34.1884634146,34.5903414634,34.9922195122,35.395097561,35.7999756098,36.2058536585,36.6102439024,37.0151219512,37.4210243902,37.8269268293,38.2268292683,38.6137804878,38.975804878,39.301,39.5813658537,39.8158536585,40.0053902439,40.1592439024,40.2886585366,40.408,40.5282439024,40.6539512195,40.7777804878,40.8874878049,40.9738780488,41.0377073171,41.0876585366,41.1383414634,41.2063414634,41.3130243902,41.478195122,41.7162439024,42.0514634146,42.5016341463,43.0621219512,43.7142682927,44.439,45.2047804878,45.9731463415,46.7117317073,47.3931707317,48.0035121951,48.538804878,49.0070487805,49.4357317073,49.8473902439,50.2510243902,50.6541707317,51.0593170732,51.464,51.8661707317,52.2668780488,,
Bhutan,BTN,FALSE,South Asia,Lower middle income,32.3593658537,32.7310243902,33.0941463415,33.4522195122,33.8157560976,34.2007317073,34.6266585366,35.1070243902,35.6513414634,36.263097561,36.9422926829,37.6844146341,38.4714878049,39.2874878049,40.1194146341,40.9542926829,41.7825853659,42.6008292683,43.406,44.1936341463,44.9617073171,45.7107317073,46.4472439024,47.1772195122,47.9066585366,48.6390731707,49.3814390244,50.1337560976,50.8984878049,51.6756829268,52.4623170732,53.2519268293,54.0405121951,54.826097561,55.6091707317,56.3997317073,57.2057560976,58.0352439024,58.8886829268,59.7620731707,60.6503902439,61.5466341463,62.4358292683,63.303,64.1361707317,64.9184390244,65.637902439,66.293097561,66.8850243902,67.4166585366,67.8924146341,68.323195122,68.722902439,69.1029268293,69.4712439024,,
Afghanistan,AFG,FALSE,South Asia,Low income,32.3285121951,32.7774390244,33.219902439,33.6578780488,34.0928780488,34.5253902439,34.9574146341,35.3894146341,35.8224146341,36.2603902439,36.7028292683,37.1527560976,37.6101463415,38.0785365854,38.560902439,39.0592926829,39.5757073171,40.1101463415,40.6676097561,41.2505853659,41.8675365854,42.5269268293,43.2307317073,43.9759268293,44.7590243902,45.5770243902,46.4269512195,47.2963414634,48.1697317073,49.0311219512,49.8610487805,50.6409756098,51.3629268293,52.0218780488,52.6143414634,53.1393902439,53.6020487805,54.0178292683,54.4027317073,54.7672682927,55.1258780488,55.4875365854,55.857195122,56.2352926829,56.6263170732,57.0272439024,57.4325609756,57.8338292683,58.2250243902,58.6036829268,58.9708292683,59.3279512195,59.6796097561,60.0282682927,60.3744634146,,
"Gambia, The",GMB,FALSE,Sub-Saharan Africa,Low income,32.0422195122,32.3256341463,32.661097561,33.062097561,33.5376341463,34.093195122,34.7322439024,35.4432682927,36.2112439024,37.0241707317,37.8705609756,38.7374146341,39.6137560976,40.4901219512,41.3569756098,42.2103658537,43.0532682927,43.8886829268,44.720097561,45.5420243902,46.3509512195,47.1468780488,47.9222926829,48.6687073171,49.3771219512,50.0310487805,50.613,51.1184634146,51.5484634146,51.9104634146,52.214,52.4739756098,52.7114390244,52.9488536585,53.2027804878,53.490804878,53.8280243902,54.2104878049,54.6337073171,55.0916097561,55.5760731707,56.0734146341,56.5675121951,57.0422439024,57.487097561,57.892097561,58.2508292683,58.5694390244,58.8530731707,59.1077804878,59.3406097561,59.5605853659,59.7781463415,59.9992682927,60.2284390244,,
South Sudan,SSD,FALSE,Sub-Saharan Africa,Low income,31.6767073171,32.1046585366,32.5291219512,32.9545853659,33.3805609756,33.8070487805,34.2280243902,34.639,35.0369756098,35.4229512195,35.803902439,36.1883170732,36.5817073171,36.9835609756,37.3883902439,37.7772439024,38.1266097561,38.4230243902,38.6650243902,38.8615853659,39.0316829268,39.202804878,39.4064146341,39.6664878049,39.9995365854,40.4175365854,40.9260243902,41.5080243902,42.1440487805,42.8196341463,43.5187560976,44.2259268293,44.9251463415,45.6028780488,46.2466585366,46.8455121951,47.3939512195,47.8984634146,48.3675853659,48.8062926829,49.2190731707,49.611902439,49.9932439024,50.374097561,50.7624146341,51.1716341463,51.6132926829,52.0878536585,52.5933170732,53.1226585366,53.664902439,54.205,54.727,55.220902439,55.6822195122,,
Sierra Leone,SLE,FALSE,Sub-Saharan Africa,Low income,30.3315365854,30.5404390244,30.7527804878,30.9775609756,31.2303902439,31.5426341463,31.9482195122,32.4628292683,33.0869512195,33.8103902439,34.609097561,35.451902439,36.2952439024,37.0997317073,37.8367804878,38.4930731707,39.0680243902,39.5722682927,40.0122682927,40.3767317073,40.6502439024,40.8177073171,40.8703658537,40.8069512195,40.6283170732,40.324804878,39.8862682927,39.3306585366,38.6940731707,38.0185853659,37.3534146341,36.7483414634,36.2465853659,35.8857560976,35.7013902439,35.7247804878,35.9741463415,36.426195122,37.046804878,37.8125365854,38.6901463415,39.6454878049,40.642902439,41.6491219512,42.639195122,43.6030731707,44.5480731707,45.4883658537,46.4276341463,47.3502195122,48.2289512195,49.0347317073,49.749097561,50.3631219512,50.8787804878,,
Mali,MLI,FALSE,Sub-Saharan Africa,Low income,28.2116097561,28.3587317073,28.5484634146,28.7963902439,29.1110487805,29.5019268293,29.9709756098,30.5056341463,31.0937804878,31.7264146341,32.393,33.0815121951,33.785,34.4944634146,35.2054146341,35.917804878,36.6330731707,37.3587073171,38.0983414634,38.8490487805,39.6131463415,40.390902439,41.1770243902,41.9619756098,42.734195122,43.4808780488,44.1906585366,44.8531707317,45.4590731707,46.0012682927,46.4647073171,46.8365121951,47.1234634146,47.3422926829,47.5116097561,47.6549756098,47.7974634146,47.9664634146,48.1894878049,48.489,48.8964390244,49.4352439024,50.0963658537,50.859804878,51.7010731707,52.5797073171,53.446804878,54.2619268293,54.9951463415,55.6334390244,56.179804878,56.6546829268,57.095,57.535195122,57.9862682927,,
Andorra,AND,FALSE,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,FALSE,East Asia & Pacific,Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,FALSE,North America,High income,,,,,,68.897804878,,,,,70.29,,,,,,,,,,72.3046341463,,,,,,,,,,,74.0295121951,,,,,,,,,77.8853658537,77.8853658537,78.087804878,78.3341463415,78.4853658537,78.6853658537,78.887804878,78.9341463415,79.2365853659,79.3884390244,79.2885365854,81.1526829268,81.677804878,80.5724390244,80.7973170732,,
Curacao,CUW,FALSE,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7097560976,75.3634146341,75.3097560976,76.156097561,,77.4731707317,,,77.8243902439,,
Cayman Islands,CYM,FALSE,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,FALSE,Latin America & Caribbean,Upper middle income,,,,,,,,,,,,,,,,,,,,,,,71.4634146341,,,,,71.9634146341,,,,,73.9512195122,,,,,75.9512195122,,,,,76.5975609756,,,,,,,,,,,,,,
Faroe Islands,FRO,FALSE,Europe & Central Asia,High income,,,,,,,,,,,,,,74.4975609756,,,,,75.9853658537,,,,,,,,75.2658536585,75.4658536585,75.7146341463,75.9146341463,76.1146341463,76.3634146341,76.6146341463,76.9146341463,77.1658536585,77.3658536585,77.6170731707,77.8219512195,78.0268292683,78.2317073171,78.4365853659,78.6414634146,78.843902439,78.943902439,79.1414634146,79.2902439024,79.587804878,79.8365853659,80.1365853659,80.387804878,80.6390243902,80.9390243902,81.1902439024,81.4414634146,81.6926829268,,
Gibraltar,GIB,FALSE,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,FALSE,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,,,63.4146341463,63.9548780488,63.4497560976,63.0748780488,63.1926829268,63.3,63.4665853659,63.8336585366,64.2487804878,64.6541463415,64.5824390244,64.6675609756,65.0682926829,65.0317073171,65.196097561,65.5853658537,65.9009756098,65.6441463415,65.7673170732,65.7980487805,66.1570731707,66.4034146341,66.9634146341,67.607804878,68.1626829268,68.4353658537,68.8068292683,69.2207317073,69.5192682927,69.9826829268,70.2134146341,70.467804878,70.8570731707,71.0624390244,71.3092682927,,,,
Isle of Man,IMN,FALSE,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5292682927,,,,,,,,77.9658536585,,,,,,,,,,,,,,
Not classified,INX,FALSE,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,TRUE,Middle East & North Africa,High income,,72.0065853659,72.112195122,,,,72.2856097561,71.5097560976,71.0565853659,70.9704878049,71.2134146341,71.7190243902,71.0780487805,71.6934146341,71.6617073171,72.0451219512,72.956097561,72.9585365854,73.2073170732,73.5073170732,73.8756097561,74.2609756098,74.1097560976,74.4585365854,74.8073170732,75.2073170732,74.956097561,75.2585365854,74.4365853659,76.3073170732,76.6073170732,76.7585365854,76.5048780488,77.1536585366,77.4024390244,77.4512195122,78.1048780488,78,78.1487804878,78.6585365854,78.9536585366,79.4073170732,79.4512195122,79.6487804878,80.1463414634,80.1512195122,80.5536585366,80.5048780488,80.9512195122,81.4048780488,81.6024390244,81.656097561,81.7048780488,82.056097561,82.1536585366,,
St. Kitts and Nevis,KNA,FALSE,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,,,,,,,63.9512195122,,,,,65.9512195122,,,,,67.9512195122,,,,,70.0363414634,,,,,71.3365853659,,,,,,,,,,,,,,
Kosovo,KSV,FALSE,Europe & Central Asia,Lower middle income,,,,,,,,,,,,,,,,,,,,,,65.8975609756,66.1975609756,66.3975609756,66.5975609756,66.7975609756,66.9975609756,67.1975609756,67.3975609756,67.5487804878,67.7487804878,67.9487804878,68.1,68.2487804878,68.4,68.5512195122,68.7,68.8512195122,68.9512195122,66.9512195122,67.9512195122,67.9975609756,67.943902439,68.1951219512,68.4463414634,68.6951219512,68.9463414634,69.1975609756,69.3975609756,69.6487804878,69.9,70.1487804878,70.4975609756,70.7975609756,71.0975609756,,
